epoch,train_total,train_loss,train_acc,train_death_prec,train_death_rec,train_death_f1,train_cpc,val_total,val_loss,val_acc,val_death_prec,val_death_rec,val_death_f1,val_cpc,gap,lr,time_s
153,4.320929,3.989284,0.3306,0.9365,0.9090,0.9225,0.3316,4.404852,4.078366,0.3123,0.7605,0.8737,0.8132,0.3265,0.0839,2.8e-04,173.8
154,4.322907,3.989753,0.3304,0.9339,0.9067,0.9201,0.3332,4.407843,4.078809,0.3122,0.7619,0.8693,0.8120,0.3290,0.0849,2.9e-04,173.9
155,4.322558,3.989914,0.3304,0.9350,0.9058,0.9202,0.3326,4.404265,4.077958,0.3124,0.7432,0.8810,0.8062,0.3263,0.0817,3.0e-04,174.7
156,4.320201,3.989025,0.3307,0.9388,0.9079,0.9231,0.3312,4.404040,4.075285,0.3130,0.7285,0.8834,0.7985,0.3288,0.0838,3.1e-04,173.8
157,4.320287,3.988653,0.3309,0.9376,0.9103,0.9237,0.3316,4.410485,4.079606,0.3119,0.7345,0.8800,0.8007,0.3309,0.0902,3.1e-04,173.8
158,4.319782,3.988192,0.3312,0.9354,0.9101,0.9226,0.3316,4.405081,4.078291,0.3125,0.7491,0.8795,0.8091,0.3268,0.0853,3.2e-04,173.8
159,4.319411,3.988034,0.3312,0.9332,0.9065,0.9196,0.3314,4.409366,4.078998,0.3122,0.7515,0.8644,0.8040,0.3304,0.0900,3.3e-04,174.7
160,4.319956,3.988614,0.3310,0.9363,0.9032,0.9195,0.3313,4.403909,4.077988,0.3125,0.7578,0.8639,0.8074,0.3259,0.0840,3.4e-04,173.9
161,4.321143,3.988337,0.3310,0.9389,0.9094,0.9239,0.3328,4.410344,4.079145,0.3122,0.7400,0.8776,0.8029,0.3312,0.0892,3.5e-04,173.8
162,4.321932,3.987549,0.3313,0.9371,0.9061,0.9213,0.3344,4.406302,4.079776,0.3118,0.7695,0.8615,0.8129,0.3265,0.0844,3.5e-04,173.8
163,4.321324,3.987176,0.3313,0.9372,0.9095,0.9231,0.3341,4.411885,4.078905,0.3123,0.7561,0.8712,0.8096,0.3330,0.0906,3.6e-04,173.8
164,4.322144,3.987668,0.3315,0.9352,0.9073,0.9211,0.3345,4.407890,4.079905,0.3120,0.7533,0.8654,0.8054,0.3280,0.0857,3.7e-04,174.7
165,4.320806,3.987497,0.3315,0.9346,0.9076,0.9209,0.3333,4.403436,4.078068,0.3123,0.7552,0.8654,0.8065,0.3254,0.0826,3.8e-04,173.8
166,4.320226,3.987125,0.3317,0.9354,0.9077,0.9214,0.3331,4.405933,4.077857,0.3122,0.7501,0.8683,0.8049,0.3281,0.0857,3.8e-04,173.8
167,4.320734,3.987062,0.3316,0.9360,0.9064,0.9209,0.3337,4.406495,4.077076,0.3125,0.7721,0.8576,0.8126,0.3294,0.0858,3.9e-04,173.8
168,4.319563,3.986937,0.3318,0.9364,0.9095,0.9228,0.3326,4.404859,4.078845,0.3120,0.7675,0.8615,0.8118,0.3260,0.0853,4.0e-04,174.7
169,4.320762,3.987036,0.3317,0.9367,0.9096,0.9230,0.3337,4.406481,4.079217,0.3118,0.7554,0.8707,0.8090,0.3273,0.0857,4.0e-04,173.8
170,4.318490,3.986108,0.3321,0.9372,0.9065,0.9216,0.3324,4.410140,4.080003,0.3119,0.7439,0.8771,0.8050,0.3301,0.0916,4.1e-04,173.8
171,4.317446,3.986187,0.3320,0.9365,0.9085,0.9223,0.3313,4.419557,4.082153,0.3118,0.7671,0.8693,0.8150,0.3374,0.1021,4.1e-04,173.9
172,4.318377,3.985588,0.3323,0.9365,0.9076,0.9218,0.3328,4.411548,4.081590,0.3113,0.7732,0.8663,0.8171,0.3300,0.0932,4.2e-04,174.0
173,4.320666,3.986337,0.3320,0.9338,0.9054,0.9194,0.3343,4.410452,4.079415,0.3122,0.7727,0.8556,0.8120,0.3310,0.0898,4.3e-04,174.8
174,4.318088,3.985528,0.3323,0.9360,0.9067,0.9211,0.3326,4.409451,4.079438,0.3121,0.7306,0.8785,0.7978,0.3300,0.0914,4.3e-04,173.8
175,4.318420,3.985251,0.3325,0.9379,0.9094,0.9234,0.3332,4.410395,4.079673,0.3119,0.7212,0.8810,0.7931,0.3307,0.0920,4.4e-04,173.8
176,4.319724,3.985867,0.3324,0.9362,0.9078,0.9218,0.3339,4.409985,4.082510,0.3113,0.7493,0.8673,0.8040,0.3275,0.0903,4.4e-04,173.9
177,4.318915,3.985788,0.3327,0.9360,0.9074,0.9215,0.3331,4.403614,4.078425,0.3126,0.7511,0.8654,0.8042,0.3252,0.0847,4.5e-04,174.7
178,4.316935,3.984947,0.3326,0.9359,0.9060,0.9207,0.3320,4.411424,4.081737,0.3117,0.7451,0.8654,0.8007,0.3297,0.0945,4.5e-04,173.8
179,4.316818,3.984453,0.3330,0.9377,0.9083,0.9227,0.3324,4.408840,4.079324,0.3124,0.7453,0.8663,0.8013,0.3295,0.0920,4.5e-04,173.8
180,4.318261,3.984683,0.3330,0.9374,0.9109,0.9240,0.3336,4.414210,4.079156,0.3122,0.7820,0.8502,0.8147,0.3351,0.0959,4.6e-04,173.8
181,4.318254,3.984509,0.3328,0.9379,0.9093,0.9234,0.3337,4.416359,4.079543,0.3124,0.7617,0.8590,0.8074,0.3368,0.0981,4.6e-04,173.8
182,4.317689,3.984710,0.3326,0.9391,0.9076,0.9231,0.3330,4.414136,4.079122,0.3121,0.7389,0.8766,0.8019,0.3350,0.0964,4.7e-04,174.9
183,4.315821,3.983684,0.3331,0.9359,0.9055,0.9204,0.3321,4.414896,4.079472,0.3125,0.7297,0.8849,0.7998,0.3354,0.0991,4.7e-04,173.9
184,4.317823,3.984429,0.3330,0.9399,0.9106,0.9250,0.3334,4.409058,4.077713,0.3127,0.7534,0.8615,0.8038,0.3313,0.0912,4.7e-04,173.8
185,4.317405,3.983727,0.3333,0.9371,0.9102,0.9234,0.3337,4.416907,4.080271,0.3122,0.7433,0.8629,0.7986,0.3366,0.0995,4.8e-04,173.8
186,4.316425,3.983110,0.3335,0.9406,0.9077,0.9238,0.3333,4.409927,4.080893,0.3120,0.6983,0.8863,0.7812,0.3290,0.0935,4.8e-04,174.8
187,4.317755,3.983564,0.3334,0.9363,0.9092,0.9226,0.3342,4.409374,4.083032,0.3116,0.7379,0.8639,0.7960,0.3263,0.0916,4.8e-04,173.8
188,4.318109,3.983004,0.3336,0.9385,0.9090,0.9235,0.3351,4.418872,4.082995,0.3114,0.7620,0.8590,0.8076,0.3359,0.1008,4.8e-04,173.8
189,4.317564,3.983235,0.3336,0.9408,0.9127,0.9265,0.3343,4.421979,4.078654,0.3126,0.7410,0.8595,0.7958,0.3433,0.1044,4.9e-04,173.8
190,4.316636,3.983464,0.3334,0.9360,0.9050,0.9202,0.3332,4.406219,4.079474,0.3121,0.7368,0.8683,0.7971,0.3267,0.0896,4.9e-04,173.8
191,4.315185,3.982672,0.3338,0.9373,0.9123,0.9246,0.3325,4.405948,4.077077,0.3127,0.7731,0.8444,0.8072,0.3289,0.0908,4.9e-04,174.8
192,4.315358,3.982270,0.3338,0.9373,0.9089,0.9229,0.3331,4.417118,4.080687,0.3120,0.7552,0.8473,0.7986,0.3364,0.1018,4.9e-04,173.9
193,4.316105,3.982018,0.3339,0.9380,0.9092,0.9234,0.3341,4.412759,4.079831,0.3123,0.7610,0.8527,0.8042,0.3329,0.0967,4.9e-04,173.9
194,4.316983,3.982150,0.3340,0.9389,0.9065,0.9224,0.3348,4.414837,4.082154,0.3119,0.7440,0.8634,0.7993,0.3327,0.0979,5.0e-04,173.8
195,4.316156,3.982426,0.3339,0.9382,0.9101,0.9239,0.3337,4.411634,4.081577,0.3123,0.7712,0.8532,0.8101,0.3301,0.0955,5.0e-04,174.8
196,4.314968,3.982418,0.3339,0.9393,0.9076,0.9232,0.3325,4.407068,4.082551,0.3119,0.7400,0.8693,0.7995,0.3245,0.0921,5.0e-04,173.9
197,4.314556,3.982063,0.3338,0.9382,0.9100,0.9238,0.3325,4.405633,4.080194,0.3123,0.7796,0.8473,0.8121,0.3254,0.0911,5.0e-04,173.9
198,4.313214,3.981032,0.3345,0.9399,0.9119,0.9257,0.3322,4.410505,4.082760,0.3117,0.7973,0.8444,0.8202,0.3277,0.0973,5.0e-04,173.9
199,4.314516,3.981276,0.3345,0.9407,0.9100,0.9251,0.3332,4.407096,4.079501,0.3123,0.7675,0.8566,0.8096,0.3276,0.0926,5.0e-04,173.8
200,4.313390,3.981200,0.3343,0.9395,0.9087,0.9239,0.3322,4.405765,4.077423,0.3129,0.7237,0.8815,0.7948,0.3283,0.0924,5.0e-04,174.8
